2026-01-14 15:50:11.500855,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Sticker cereal.ai,0,SAFE
2026-01-14 15:50:11.505899,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Sticker cereal.pdf,0,SAFE
2026-01-14 15:50:11.515964,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Stikcer Honeymelon.ai,0,SAFE
2026-01-14 15:50:11.521082,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Stikcer Honeymelon.pdf,0,SAFE
2026-01-14 16:11:36.374835,E:\autorun.inf,11,MALICIOUS
2026-01-14 16:11:36.384861,E:\invoice.pdf.exe,13,MALICIOUS
2026-01-14 16:11:36.389891,E:\run.bat,9,MALICIOUS
2026-01-14 16:11:36.399660,E:\payload.vbs,9,MALICIOUS
2026-01-14 16:11:36.399660,E:\CHAPTER 3 RENEW.odt,0,SAFE
2026-01-14 16:11:36.409611,E:\REPORT FINAL PROJECT PART 1 & PART 2_TUAN DANISH RIFQI_SYAMIL HUSAINI.pdf,0,SAFE
2026-01-14 16:11:36.420026,E:\Gemini_Generated_Image_ww6c3xww6c3xww6c.png,0,SAFE
2026-01-14 16:11:36.420026,E:\HoneyMelon_L01 B04.rar,0,SAFE
2026-01-14 16:11:36.429916,E:\HoneyMelon_L01 B04\TuanDanishRIfqi&Syamil Husaini\Box cereal 2.ai,0,SAFE
